matchId,teamId,laneOutcome,laneEventTimestampMs,laneEventTimestampMin,adc_kills,adc_deaths,support_kills,support_deaths,support_wardsPlaced,jungle_kills,jungle_deaths,team_hordeKills,team_dragonKills
KR_8340993833,200,WIN,1011045,16.85,7,3,1,2,7,9,2,3,1
KR_8340720834,100,LOSE,852469,14.21,1,3,1,0,13,4,0,0,0
KR_8340720834,200,WIN,852469,14.21,2,1,1,1,8,0,3,3,1
KR_8340702846,100,WIN,696629,11.61,5,4,2,0,7,3,3,3,0
KR_8340702846,200,LOSE,696629,11.61,4,2,0,5,3,2,3,0,0
KR_8340694442,100,LOSE,1006827,16.78,2,2,0,3,10,3,3,3,1
KR_8340694442,200,WIN,1006827,16.78,2,2,1,0,18,5,1,0,1
KR_8340675339,100,LOSE,1180077,19.67,4,2,2,2,20,1,3,0,1
KR_8340675339,200,WIN,1180077,19.67,4,3,1,5,11,4,1,3,1
KR_8340657809,100,WIN,930532,15.51,5,0,2,3,13,4,4,2,0
KR_8340657809,200,LOSE,930532,15.51,2,3,2,3,7,5,3,1,1
KR_8352015900,100,WIN,954059,15.9,3,2,2,0,14,6,2,0,1
KR_8352015900,200,LOSE,954059,15.9,2,4,1,4,10,0,2,3,0
KR_8350232237,100,LOSE,1032104,17.2,5,5,3,6,12,1,6,1,0
KR_8350232237,200,WIN,1032104,17.2,4,1,5,5,9,6,6,2,0
KR_8348102892,100,LOSE,1056408,17.61,0,2,1,7,17,9,2,3,0
KR_8348102892,200,WIN,1056408,17.61,8,3,2,1,11,2,5,0,1
KR_8348058751,100,LOSE,837440,13.96,0,4,7,5,11,1,1,0,1
KR_8348058751,200,WIN,837440,13.96,6,0,1,5,14,5,1,3,0
KR_8340591110,100,LOSE,1167729,19.46,4,7,2,5,21,9,3,2,1
KR_8340591110,200,WIN,1167729,19.46,7,4,4,4,9,4,5,1,1
KR_8340561561,100,LOSE,802337,13.37,3,7,0,6,3,1,1,3,0
KR_8340561561,200,WIN,802337,13.37,11,1,1,3,7,3,0,0,1
KR_8339903316,100,WIN,1011825,16.86,6,0,0,1,13,5,1,0,1
KR_8339903316,200,LOSE,1011825,16.86,0,3,1,4,15,4,3,3,0
KR_8339834903,100,LOSE,650098,10.83,2,3,1,1,3,2,3,3,0
KR_8339834903,200,WIN,650098,10.83,2,3,0,1,6,4,1,0,0
KR_8339040647,100,WIN,863916,14.4,2,2,1,2,12,2,1,1,1
KR_8339040647,200,LOSE,863916,14.4,3,2,1,0,29,1,2,2,1
KR_8338991763,100,LOSE,1173823,19.56,3,3,0,3,17,6,2,0,2
KR_8338991763,200,WIN,1173823,19.56,6,3,1,4,12,4,6,3,0
KR_8338938343,100,LOSE,982886,16.38,1,2,2,0,7,2,5,0,0
KR_8338938343,200,WIN,982886,16.38,2,1,0,2,11,2,3,3,1
KR_8350614707,100,WIN,829817,13.83,1,4,8,1,10,6,1,0,0
KR_8350614707,200,LOSE,829817,13.83,2,6,2,6,9,3,1,3,1
KR_8350563113,100,LOSE,818707,13.65,2,6,0,3,8,1,2,1,0
KR_8350563113,200,WIN,818707,13.65,6,0,4,1,10,1,1,2,1
KR_8350508027,100,WIN,1093060,18.22,2,4,0,1,13,3,0,2,0
KR_8350508027,200,LOSE,1093060,18.22,3,2,3,3,14,2,3,1,1
KR_8350439665,100,WIN,1028588,17.14,1,1,3,0,13,1,1,1,1
KR_8350439665,200,LOSE,1028588,17.14,0,1,2,2,16,2,1,2,0
KR_8350399154,100,LOSE,977296,16.29,1,6,6,6,16,1,6,0,0
KR_8350399154,200,WIN,977296,16.29,9,4,0,5,16,5,1,3,2
KR_8350347488,100,LOSE,680062,11.33,0,2,1,1,3,0,0,0,0
KR_8350347488,200,WIN,680062,11.33,2,1,0,0,5,2,2,3,1
KR_8350283100,100,LOSE,891874,14.86,5,5,1,4,43,3,0,0,0
KR_8350283100,200,WIN,891874,14.86,5,3,1,1,16,3,3,3,0
KR_8341192481,100,LOSE,741437,12.36,0,4,2,0,2,4,0,3,0
KR_8341192481,200,WIN,741437,12.36,2,0,2,0,4,1,1,0,1
KR_8341140157,100,LOSE,887866,14.8,2,1,2,2,47,3,4,2,0
KR_8341140157,200,WIN,887866,14.8,1,1,3,4,8,2,3,1,1
KR_8341091156,100,WIN,981932,16.37,7,0,0,2,8,6,1,0,2
KR_8341091156,200,LOSE,981932,16.37,2,5,0,4,8,0,2,3,0
KR_8354684843,100,WIN,828233,13.8,2,1,1,1,8,3,3,0,0
KR_8354684843,200,LOSE,828233,13.8,1,2,2,2,8,4,3,3,1
KR_8354214613,100,LOSE,1134156,18.9,3,2,2,1,25,12,4,3,2
KR_8354214613,200,WIN,1134156,18.9,0,3,5,4,13,3,7,0,0
KR_8352834024,100,LOSE,1113125,18.55,2,4,3,4,13,4,1,0,0
KR_8352834024,200,WIN,1113125,18.55,5,2,0,1,15,4,4,3,2
KR_8352791169,100,LOSE,746245,12.44,3,5,2,4,7,3,3,0,0
KR_8352791169,200,WIN,746245,12.44,9,2,0,4,10,4,4,1,1
KR_8352703031,100,WIN,1135289,18.92,0,4,2,2,15,2,1,3,1
KR_8352703031,200,LOSE,1135289,18.92,3,0,3,2,14,1,2,0,1
KR_8352619848,100,WIN,830267,13.84,2,1,0,3,4,1,1,2,1
KR_8352619848,200,LOSE,830267,13.84,0,3,3,0,8,2,1,1,0
KR_8352542627,100,WIN,885410,14.76,7,2,2,1,5,0,0,3,0
KR_8352542627,200,LOSE,885410,14.76,2,4,0,3,10,2,1,0,1
KR_8351422970,100,WIN,680819,11.35,5,4,0,4,4,3,3,0,0
KR_8351422970,200,LOSE,680819,11.35,4,4,4,3,5,2,0,0,1
KR_8351375948,100,WIN,985890,16.43,3,3,3,1,6,5,0,3,0
KR_8351375948,200,LOSE,985890,16.43,3,4,1,1,9,0,3,0,1
KR_8351329314,100,WIN,861457,14.36,2,5,7,3,9,2,1,3,1
KR_8351329314,200,LOSE,861457,14.36,3,6,4,2,13,1,2,0,0
KR_8351271175,100,WIN,989123,16.49,3,3,2,5,15,0,3,0,1
KR_8351271175,200,LOSE,989123,16.49,0,4,2,3,11,13,1,3,1
KR_8351194026,100,WIN,1116993,18.62,1,1,8,1,16,6,0,1,2
KR_8351194026,200,LOSE,1116993,18.62,1,5,0,6,14,6,0,2,0
KR_8351103990,100,LOSE,939285,15.65,4,3,2,3,14,2,2,3,2
KR_8351103990,200,WIN,939285,15.65,4,3,1,6,9,2,3,0,0
KR_8351018898,100,WIN,793133,13.22,5,1,1,0,6,1,2,0,0
KR_8351018898,200,LOSE,793133,13.22,1,3,0,4,6,1,1,3,0
KR_8350935909,100,LOSE,989220,16.49,0,3,0,1,2,3,4,3,0
KR_8350935909,200,WIN,989220,16.49,3,0,0,0,7,1,1,0,2
KR_8350888143,100,WIN,1014543,16.91,4,7,5,4,9,6,3,3,0
KR_8350888143,200,LOSE,1014543,16.91,3,7,8,7,11,8,5,0,2
KR_8349575399,100,WIN,893715,14.9,5,2,2,1,13,12,0,3,1
KR_8349575399,200,LOSE,893715,14.9,2,6,1,4,11,1,5,0,1
KR_8349493008,100,LOSE,764853,12.75,2,4,1,2,6,2,2,3,0
KR_8349493008,200,WIN,764853,12.75,3,1,0,1,4,4,4,0,0
KR_8349402623,100,LOSE,815980,13.6,2,4,1,6,8,2,2,3,0
KR_8349402623,200,WIN,815980,13.6,6,3,4,1,9,2,0,0,1
KR_8349324574,100,WIN,965420,16.09,7,4,2,0,9,4,0,2,1
KR_8349324574,200,LOSE,965420,16.09,0,4,1,4,14,2,4,1,0
KR_8349269626,100,LOSE,1030528,17.18,5,0,1,5,16,0,1,0,1
KR_8349269626,200,WIN,1030528,17.18,3,3,0,4,14,4,2,3,1
KR_8349208671,100,WIN,685657,11.43,6,0,2,0,7,0,0,0,1
KR_8349208671,200,LOSE,685657,11.43,0,3,0,4,6,0,2,3,0
KR_8348242223,100,WIN,1176967,19.62,4,1,0,1,17,2,0,1,0
KR_8348242223,200,LOSE,1176967,19.62,0,2,1,1,179,0,1,2,2
KR_8348167313,100,LOSE,803433,13.39,2,4,1,1,7,4,1,3,1
KR_8348167313,200,WIN,803433,13.39,1,2,3,1,10,0,2,0,1
KR_8348108175,100,LOSE,919935,15.33,0,2,0,5,9,2,3,2,0
KR_8348108175,200,WIN,919935,15.33,4,1,3,1,25,2,0,1,2
KR_8347011769,100,LOSE,940049,15.67,2,1,0,0,7,8,0,0,0
KR_8347011769,200,WIN,940049,15.67,0,2,0,3,126,2,2,3,1
KR_8345904113,100,WIN,1017618,16.96,0,2,1,3,10,1,2,3,0
KR_8345904113,200,LOSE,1017618,16.96,0,1,2,3,15,4,3,0,2
KR_8345045293,100,WIN,935888,15.6,6,1,4,3,11,2,4,2,2
KR_8345045293,200,LOSE,935888,15.6,3,6,0,4,13,5,2,1,0
KR_8344926826,100,LOSE,890203,14.84,3,5,1,5,4,3,3,0,1
KR_8344926826,200,WIN,890203,14.84,7,1,1,4,6,4,4,3,1
KR_8344850029,100,WIN,973155,16.22,5,4,5,2,10,3,4,3,1
KR_8344850029,200,LOSE,973155,16.22,3,5,3,4,119,2,4,0,0
KR_8344785133,100,WIN,959152,15.99,6,3,0,4,12,1,0,3,1
KR_8344785133,200,LOSE,959152,15.99,2,5,1,0,22,4,3,0,0
KR_8344705436,100,WIN,959092,15.98,1,2,0,3,12,2,3,3,0
KR_8344705436,200,LOSE,959092,15.98,2,1,3,0,16,3,1,0,2
KR_8341974708,100,WIN,1191684,19.86,2,4,1,1,14,9,3,0,0
KR_8341974708,200,LOSE,1191684,19.86,5,3,0,4,12,5,2,3,2
KR_8341913877,100,LOSE,986231,16.44,1,6,3,4,9,6,1,0,1
KR_8341913877,200,WIN,986231,16.44,7,3,2,1,7,6,4,3,0
KR_8341851936,100,LOSE,878384,14.64,3,5,2,1,2,2,7,0,0
KR_8341851936,200,WIN,878384,14.64,3,3,3,2,11,6,1,3,1
KR_8341788201,100,WIN,924460,15.41,5,7,2,5,5,6,2,3,0
KR_8341788201,200,LOSE,924460,15.41,8,6,4,4,11,4,3,0,1
KR_8341722096,100,LOSE,1216830,20.28,0,1,1,4,23,4,4,0,0
KR_8341722096,200,WIN,1216830,20.28,3,2,1,1,8,4,0,3,3
KR_8340281552,100,LOSE,827373,13.79,2,3,2,5,12,3,3,1,1
KR_8340281552,200,WIN,827373,13.79,7,2,1,4,9,6,2,2,1
KR_8340180596,100,WIN,965701,16.1,7,4,1,3,9,5,4,3,0
KR_8340180596,200,LOSE,965701,16.1,4,5,1,4,5,3,3,0,1
KR_8340132625,100,LOSE,930390,15.51,7,3,0,3,5,0,6,2,1
KR_8340132625,200,WIN,930390,15.51,6,5,0,2,12,5,1,1,0
KR_8340063927,100,LOSE,858147,14.3,3,5,3,8,14,1,5,3,0
KR_8340063927,200,WIN,858147,14.3,10,2,4,3,10,4,3,0,1
KR_8339972348,100,WIN,856455,14.27,6,1,1,4,5,1,3,2,1
KR_8339972348,200,LOSE,856455,14.27,2,3,2,5,5,5,4,1,0
KR_8339862977,100,LOSE,861666,14.36,0,3,1,2,14,1,3,3,1
KR_8339862977,200,WIN,861666,14.36,0,0,2,1,28,5,1,0,1
KR_8338835755,100,LOSE,780579,13.01,3,3,0,4,8,3,3,0,1
KR_8338835755,200,WIN,780579,13.01,2,3,3,1,6,2,2,3,0
KR_8338800674,100,WIN,859115,14.32,10,0,2,3,3,1,3,3,1
KR_8338800674,200,LOSE,859115,14.32,2,5,1,5,19,2,2,0,0
KR_8338750784,100,WIN,933051,15.55,6,2,5,2,14,3,2,0,2
KR_8338750784,200,LOSE,933051,15.55,0,4,0,4,4,6,7,3,0
KR_8338667275,100,LOSE,777844,12.96,1,4,2,4,6,1,3,2,0
KR_8338667275,200,WIN,777844,12.96,1,2,2,0,5,5,3,1,2
KR_8337571229,100,WIN,978796,16.31,1,5,0,2,7,7,3,3,1
KR_8337571229,200,LOSE,978796,16.31,6,2,7,2,8,1,6,0,1
KR_8337511805,100,LOSE,738542,12.31,0,3,1,5,3,2,4,0,0
KR_8337511805,200,WIN,738542,12.31,7,0,0,1,8,2,1,3,1
KR_8354429617,100,LOSE,824718,13.75,0,0,1,0,9,2,1,0,0
KR_8354429617,200,WIN,824718,13.75,0,0,0,2,10,4,1,3,1
KR_8354397146,100,WIN,1111204,18.52,3,5,2,8,14,3,3,3,0
KR_8354397146,200,LOSE,1111204,18.52,8,1,5,2,16,6,4,0,1
KR_8354356840,100,LOSE,847687,14.13,1,4,2,6,9,1,2,0,0
KR_8354356840,200,WIN,847687,14.13,8,1,4,4,9,2,1,3,0
KR_8354012718,100,LOSE,1087102,18.12,7,2,1,4,16,4,3,3,0
KR_8354012718,200,WIN,1087102,18.12,1,2,3,7,11,4,2,0,1
KR_8353498153,100,LOSE,667460,11.12,4,2,1,4,30,2,2,3,1
KR_8353498153,200,WIN,667460,11.12,6,1,1,3,6,1,4,0,0
KR_8353469060,100,LOSE,1009569,16.83,2,3,1,3,9,2,6,1,1
KR_8353469060,200,WIN,1009569,16.83,5,0,1,1,5,1,2,2,0
KR_8353429168,100,WIN,803621,13.39,2,2,2,3,6,1,3,3,0
KR_8353429168,200,LOSE,803621,13.39,4,3,1,1,7,2,0,0,1
KR_8353377679,100,LOSE,824662,13.74,3,3,0,3,11,7,1,0,1
KR_8353377679,200,WIN,824662,13.74,4,2,2,5,5,3,4,3,0
KR_8353334990,100,LOSE,742387,12.37,5,4,0,10,4,2,5,1,0
KR_8353334990,200,WIN,742387,12.37,5,2,5,4,7,7,3,2,1
KR_8353315024,100,LOSE,832001,13.87,0,4,0,3,8,5,2,0,1
KR_8353315024,200,WIN,832001,13.87,4,0,3,0,9,1,5,3,0
KR_8353031279,100,LOSE,966775,16.11,4,2,2,5,13,6,2,0,0
KR_8353031279,200,WIN,966775,16.11,5,3,1,3,12,1,4,3,1
KR_8353004941,100,LOSE,859715,14.33,3,4,1,7,12,0,3,3,1
KR_8353004941,200,WIN,859715,14.33,5,4,2,1,12,5,1,0,1
KR_8352646168,100,WIN,856705,14.28,3,4,2,3,10,3,0,0,1
KR_8352646168,200,LOSE,856705,14.28,4,2,3,3,17,5,2,3,0
KR_8352082865,100,WIN,877671,14.63,5,3,0,5,6,0,1,1,1
KR_8352082865,200,LOSE,877671,14.63,3,5,1,0,8,4,1,2,1
KR_8352032424,100,WIN,1105589,18.43,4,1,4,1,16,8,2,3,1
KR_8352032424,200,LOSE,1105589,18.43,0,6,3,5,16,1,1,0,0
KR_8351975571,100,WIN,880236,14.67,9,2,4,1,13,2,6,0,0
KR_8351975571,200,LOSE,880236,14.67,2,3,1,7,9,7,4,3,1
KR_8351928391,100,LOSE,1027056,17.12,3,1,2,4,5,7,2,0,0
KR_8351928391,200,WIN,1027056,17.12,1,5,3,2,14,1,2,3,2
KR_8351876153,100,WIN,856974,14.28,2,3,2,1,8,5,3,0,2
KR_8351876153,200,LOSE,856974,14.28,5,1,0,3,7,0,4,3,0
KR_8351836482,100,WIN,834435,13.91,4,0,5,1,11,2,0,3,2
KR_8351836482,200,LOSE,834435,13.91,0,1,1,5,9,0,5,0,0
KR_8351443706,100,WIN,878548,14.64,4,1,0,3,7,1,2,3,0
KR_8351443706,200,LOSE,878548,14.64,0,4,2,0,11,7,1,0,1
KR_8351355840,100,WIN,904883,15.08,2,3,6,2,15,4,6,3,0
KR_8351355840,200,LOSE,904883,15.08,2,2,2,4,6,7,5,0,1
KR_8351295983,100,LOSE,891642,14.86,2,4,1,5,9,1,5,3,0
KR_8351295983,200,WIN,891642,14.86,5,3,1,2,43,3,0,0,1
KR_8351241726,100,WIN,930222,15.5,7,6,3,0,9,6,1,1,2
KR_8351241726,200,LOSE,930222,15.5,5,5,0,7,10,0,3,2,0
KR_8347948827,100,WIN,689949,11.5,2,0,0,0,7,3,4,0,1
KR_8347948827,200,LOSE,689949,11.5,4,1,1,3,6,3,2,3,0
KR_8347917833,100,WIN,801510,13.36,4,2,1,1,6,2,3,1,0
KR_8347917833,200,LOSE,801510,13.36,1,3,0,3,10,3,1,2,0
KR_8346707654,100,LOSE,557790,9.3,0,4,3,3,5,2,3,3,0
KR_8346707654,200,WIN,557790,9.3,6,1,2,2,5,0,2,0,1
KR_8346690292,100,WIN,779064,12.98,5,0,3,7,7,7,1,3,0
KR_8346690292,200,LOSE,779064,12.98,5,5,2,4,6,1,4,0,1
KR_8346644321,100,LOSE,681527,11.36,2,4,1,5,7,0,1,0,0
KR_8346644321,200,WIN,681527,11.36,7,2,1,2,5,2,0,3,1
KR_8345584563,100,LOSE,927681,15.46,4,5,3,4,13,3,1,3,0
KR_8345584563,200,WIN,927681,15.46,4,5,5,4,11,1,0,0,1
KR_8345561187,100,LOSE,857733,14.3,3,5,0,3,6,8,0,0,1
KR_8345561187,200,WIN,857733,14.3,5,4,3,4,9,2,4,3,0
KR_8345527868,100,LOSE,703061,11.72,2,8,5,3,6,1,3,3,0
KR_8345527868,200,WIN,703061,11.72,9,4,2,3,7,3,1,0,1
KR_8345505580,100,WIN,807197,13.45,9,1,4,2,10,0,0,0,1
KR_8345505580,200,LOSE,807197,13.45,1,5,2,5,10,1,3,3,0
KR_8344586830,100,WIN,888678,14.81,2,4,0,4,8,2,1,3,0
KR_8344586830,200,LOSE,888678,14.81,2,1,0,3,42,9,3,0,1
KR_8344452033,100,LOSE,866007,14.43,0,3,0,4,8,3,0,3,0
KR_8344452033,200,WIN,866007,14.43,5,0,1,1,14,1,0,0,1
KR_8344380633,100,LOSE,1230590,20.51,3,2,1,4,9,6,2,0,0
KR_8344380633,200,WIN,1230590,20.51,3,2,0,4,15,4,2,3,1
KR_8344031504,100,WIN,939773,15.66,2,2,2,3,13,4,2,1,0
KR_8344031504,200,LOSE,939773,15.66,4,4,2,0,6,0,4,2,0
KR_8343983919,100,LOSE,587039,9.78,2,2,1,5,5,3,0,3,1
KR_8343983919,200,WIN,587039,9.78,5,4,2,0,6,1,1,0,0
KR_8343961470,100,WIN,1016364,16.94,1,0,0,5,13,6,2,0,1
KR_8343961470,200,LOSE,1016364,16.94,4,0,2,2,13,4,4,3,1
KR_8337032467,100,LOSE,978554,16.31,0,3,2,4,3,5,3,3,0
KR_8337032467,200,WIN,978554,16.31,0,1,4,1,10,8,2,0,1
KR_8336980015,100,LOSE,1231866,20.53,2,2,1,3,12,6,0,2,0
KR_8336980015,200,WIN,1231866,20.53,3,2,0,4,13,2,1,1,2
KR_8336963425,100,LOSE,627445,10.46,0,2,0,2,5,2,0,0,0
KR_8336963425,200,WIN,627445,10.46,2,0,1,0,3,1,0,0,1
KR_8343430846,100,LOSE,1108093,18.47,6,4,1,1,25,1,0,0,2
KR_8343430846,200,WIN,1108093,18.47,2,3,1,4,13,3,2,3,0
KR_8350648908,100,WIN,899688,14.99,5,2,0,5,5,5,2,3,0
KR_8350648908,200,LOSE,899688,14.99,7,3,0,3,9,1,4,0,0
KR_8350474750,100,WIN,641516,10.69,3,0,2,0,2,3,3,3,0
KR_8350474750,200,LOSE,641516,10.69,0,3,0,2,6,0,1,0,1
KR_8350418645,100,WIN,645572,10.76,6,2,3,3,7,0,1,0,1
KR_8350418645,200,LOSE,645572,10.76,2,6,0,3,9,3,0,0,0
KR_8351401705,100,LOSE,908792,15.15,5,3,3,3,11,3,3,0,1
KR_8351401705,200,WIN,908792,15.15,2,4,2,5,9,2,1,3,0
KR_8352975709,100,LOSE,788233,13.14,0,2,4,8,1,2,1,0,0
KR_8352975709,200,WIN,788233,13.14,3,2,4,1,6,3,1,3,1
KR_8338558902,100,LOSE,722893,12.05,1,4,0,4,4,1,1,2,0
KR_8338558902,200,WIN,722893,12.05,5,0,4,0,8,0,1,1,1
KR_8338525915,100,LOSE,884820,14.75,6,2,2,4,4,1,5,0,1
KR_8338525915,200,WIN,884820,14.75,1,3,5,4,7,7,3,3,1
KR_8337657308,100,LOSE,1416730,23.61,2,1,3,4,25,6,2,0,3
KR_8337657308,200,WIN,1416730,23.61,0,1,2,4,23,8,5,3,0
KR_8337567229,100,WIN,1181707,19.7,3,1,0,3,16,3,4,0,2
KR_8337567229,200,LOSE,1181707,19.7,4,1,1,2,16,2,5,3,0
KR_8337512967,100,LOSE,923609,15.39,4,3,0,4,4,4,2,0,1
KR_8337512967,200,WIN,923609,15.39,5,3,2,1,7,2,1,3,0
KR_8337461016,100,LOSE,1136685,18.94,5,4,2,2,18,3,2,1,1
KR_8337461016,200,WIN,1136685,18.94,1,1,3,6,7,5,2,2,0
KR_8339249665,100,WIN,1000608,16.68,3,2,3,2,10,4,2,1,0
KR_8339249665,200,LOSE,1000608,16.68,3,4,0,6,13,7,1,1,0
KR_8354700309,100,LOSE,1196101,19.94,7,4,0,4,20,3,3,3,0
KR_8354700309,200,WIN,1196101,19.94,2,5,3,3,15,6,3,0,3
KR_8354620914,100,LOSE,986447,16.44,2,1,2,3,10,3,1,0,0
KR_8354620914,200,WIN,986447,16.44,2,4,2,1,15,6,1,3,1
KR_8354564960,100,LOSE,959593,15.99,5,1,0,3,8,2,1,0,0
KR_8354564960,200,WIN,959593,15.99,2,1,2,3,14,0,4,3,2
KR_8354378382,100,WIN,864762,14.41,4,0,1,1,10,4,1,3,1
KR_8354378382,200,LOSE,864762,14.41,1,3,0,3,4,2,1,0,1
KR_8354350485,100,WIN,1110825,18.51,3,2,1,2,15,7,2,3,1
KR_8354350485,200,LOSE,1110825,18.51,2,4,1,2,11,2,3,0,0
KR_8354337435,100,WIN,822553,13.71,3,0,5,2,10,4,1,3,1
KR_8354337435,200,LOSE,822553,13.71,1,7,2,2,6,3,6,0,0
KR_8354322451,100,LOSE,883605,14.73,3,5,1,5,7,2,4,0,0
KR_8354322451,200,WIN,883605,14.73,1,4,3,1,11,8,1,3,1
KR_8354296211,100,WIN,861595,14.36,4,0,1,2,8,3,0,1,1
KR_8354296211,200,LOSE,861595,14.36,1,3,0,2,11,2,2,2,0
KR_8354276270,100,LOSE,956730,15.95,2,1,0,1,10,1,3,3,0
KR_8354276270,200,WIN,956730,15.95,2,1,0,0,11,1,3,0,1
KR_8353311690,100,LOSE,643820,10.73,0,3,0,3,3,1,4,3,0
KR_8353311690,200,WIN,643820,10.73,8,0,1,0,4,1,0,0,1
KR_8353284423,100,LOSE,938909,15.65,2,2,0,1,12,0,1,3,1
KR_8353284423,200,WIN,938909,15.65,1,0,2,2,10,0,1,0,1
KR_8352308178,100,WIN,1048844,17.48,4,3,0,3,62,4,0,3,0
KR_8352308178,200,LOSE,1048844,17.48,3,4,1,1,18,2,3,0,1
KR_8352245997,100,WIN,674127,11.24,3,0,1,0,7,4,0,3,0
KR_8352245997,200,LOSE,674127,11.24,0,2,0,2,4,0,1,0,0
KR_8352208161,100,LOSE,1072745,17.88,4,4,0,5,9,1,4,0,0
KR_8352208161,200,WIN,1072745,17.88,9,3,0,0,15,4,0,3,3
KR_8352141490,100,LOSE,1026370,17.11,5,4,2,4,8,6,3,2,0
KR_8352141490,200,WIN,1026370,17.11,3,6,5,3,14,2,7,1,1
KR_8352081660,100,LOSE,1064540,17.74,2,5,1,3,11,7,4,0,1
KR_8352081660,200,WIN,1064540,17.74,5,2,0,3,16,6,6,3,1
KR_8351036717,100,WIN,883944,14.73,2,0,0,1,9,2,1,0,1
KR_8351036717,200,LOSE,883944,14.73,0,1,1,1,8,3,0,3,0
KR_8350984661,100,LOSE,828904,13.82,0,4,0,2,9,2,4,0,0
KR_8350984661,200,WIN,828904,13.82,2,0,2,0,8,3,0,3,1
KR_8350846884,100,LOSE,789160,13.15,0,3,0,2,12,2,3,0,0
KR_8350846884,200,WIN,789160,13.15,3,0,6,1,11,3,1,3,1
KR_8350798433,100,WIN,938315,15.64,2,4,0,2,9,7,1,0,0
KR_8350798433,200,LOSE,938315,15.64,3,4,2,1,11,4,3,3,1
KR_8350719022,100,WIN,902881,15.05,10,1,2,1,11,1,3,2,0
KR_8350719022,200,LOSE,902881,15.05,0,4,1,6,5,3,2,1,1
KR_8348989346,100,LOSE,1261016,21.02,6,5,4,2,14,4,1,3,0
KR_8348989346,200,WIN,1261016,21.02,6,5,2,3,21,0,4,0,2
KR_8348944962,100,WIN,1188114,19.8,1,2,0,4,12,5,3,0,1
KR_8348944962,200,LOSE,1188114,19.8,1,5,3,0,22,8,2,3,1
KR_8348904878,100,LOSE,908978,15.15,1,1,0,3,1,4,0,0,1
KR_8348904878,200,WIN,908978,15.15,3,2,1,1,14,0,2,3,1
KR_8348886017,100,LOSE,1038471,17.31,0,1,0,0,9,2,0,2,1
KR_8348886017,200,WIN,1038471,17.31,1,0,0,1,14,2,2,1,1
KR_8348733941,100,LOSE,958557,15.98,1,4,1,6,8,4,1,0,0
KR_8348733941,200,WIN,958557,15.98,10,4,1,1,15,4,4,3,2
KR_8348727240,100,LOSE,1113294,18.55,2,3,2,1,16,1,6,1,0
KR_8348727240,200,WIN,1113294,18.55,4,2,0,2,11,6,2,2,1
KR_8348705667,100,WIN,1193735,19.9,3,4,1,5,16,2,6,3,1
KR_8348705667,200,LOSE,1193735,19.9,6,1,3,2,15,8,4,0,0
KR_8348703222,100,LOSE,989717,16.5,0,2,0,3,13,6,2,3,1
KR_8348703222,200,WIN,989717,16.5,1,1,2,1,14,3,3,0,1
KR_8348683916,100,WIN,629848,10.5,3,0,0,0,6,3,0,3,1
KR_8348683916,200,LOSE,629848,10.5,0,1,0,2,9,0,2,0,0
KR_8345525013,100,WIN,773234,12.89,2,1,1,1,6,6,1,0,1
KR_8345525013,200,LOSE,773234,12.89,0,3,3,1,8,0,1,3,0
KR_8345486863,100,WIN,734655,12.24,2,0,1,1,10,1,2,0,1
KR_8345486863,200,LOSE,734655,12.24,1,2,0,1,8,3,0,2,0
KR_8345473918,100,LOSE,1056983,17.62,1,1,0,4,10,0,1,2,1
KR_8345473918,200,WIN,1056983,17.62,2,0,2,0,12,1,2,1,1
KR_8344422568,100,WIN,802128,13.37,3,0,1,1,11,1,2,0,1
KR_8344422568,200,LOSE,802128,13.37,1,2,1,2,2,0,1,3,0
KR_8344355599,100,WIN,941556,15.69,10,3,2,3,9,3,3,3,0
KR_8344355599,200,LOSE,941556,15.69,1,6,3,3,20,2,2,0,2
KR_8344245930,100,WIN,1123454,18.72,1,4,0,3,11,1,4,2,1
KR_8344245930,200,LOSE,1123454,18.72,4,5,1,1,20,4,4,1,2
KR_8343098084,100,WIN,769978,12.83,1,2,2,2,6,1,0,3,1
KR_8343098084,200,LOSE,769978,12.83,2,0,0,1,8,0,3,0,0
KR_8341151583,100,LOSE,1083131,18.05,8,6,2,4,14,3,3,0,0
KR_8341151583,200,WIN,1083131,18.05,5,5,5,6,18,3,4,3,1
KR_8341093891,100,WIN,1443821,24.06,6,6,1,2,21,0,3,3,2
KR_8341093891,200,LOSE,1443821,24.06,6,4,1,4,14,1,5,0,1
KR_8337684897,100,LOSE,1109165,18.49,1,5,1,3,18,2,5,2,0
KR_8337684897,200,WIN,1109165,18.49,2,2,5,0,17,5,2,1,2
KR_8337636674,100,LOSE,786670,13.11,0,5,0,2,9,2,1,0,0
KR_8337636674,200,WIN,786670,13.11,5,0,4,1,13,2,0,3,2
KR_8337609094,100,WIN,736348,12.27,5,0,1,2,3,5,1,3,1
KR_8337609094,200,LOSE,736348,12.27,1,5,1,3,7,1,1,0,0
KR_8337547897,100,WIN,1031795,17.2,4,4,0,2,19,13,2,2,2
KR_8337547897,200,LOSE,1031795,17.2,4,3,2,4,5,3,7,1,0
KR_8337519159,100,LOSE,761082,12.68,0,4,1,5,8,0,4,1,0
KR_8337519159,200,WIN,761082,12.68,6,0,3,1,12,3,1,2,1
KR_8337462635,100,WIN,1134527,18.91,2,7,3,1,13,4,4,3,1
KR_8337462635,200,LOSE,1134527,18.91,8,2,0,4,4,5,4,0,1
