matchId,teamId,win,laneEventTimestampMs,laneOutcome,adc_kills,adc_deaths,support_kills,support_deaths,jungle_kills,jungle_deaths,support_wardsPlaced,team_hordeKills,team_dragonKills,adc_masteryPoints,support_masteryPoints
KR_8347341610,100,False,713716,LOSE,1,1,0,1,2,1,8,0,0,383007,115441
KR_8347341610,200,True,713716,WIN,2,0,0,1,1,1,7,3,1,198171,52577
KR_8347302504,100,False,702892,LOSE,1,4,0,6,6,2,7,0,0,175562,32041
KR_8347302504,200,True,702892,WIN,7,2,4,2,1,2,13,3,2,198171,50054
KR_8346890322,100,True,821340,LOSE,0,6,1,6,3,2,7,3,0,53330,214461
KR_8346890322,200,False,821340,WIN,10,1,1,1,3,1,9,0,1,1184468,255268
KR_8349890382,100,True,880239,LOSE,4,2,1,3,6,2,9,3,0,373746,25910
KR_8349890382,200,False,880239,WIN,4,2,0,4,5,2,17,0,1,109407,46548
KR_8349872070,100,True,725023,WIN,4,1,0,1,4,0,11,3,1,263523,423032
KR_8349872070,200,False,725023,LOSE,0,4,0,2,3,2,33,0,0,62576,10838
KR_8349824447,100,True,773108,WIN,2,0,0,1,1,1,10,0,0,93209,12578
KR_8349824447,200,False,773108,LOSE,0,3,0,1,2,0,32,3,1,83048,52913
KR_8349718982,100,False,870225,LOSE,2,7,1,4,3,9,24,0,0,4219,1128
KR_8349718982,200,True,870225,WIN,7,2,1,3,11,3,10,3,1,254044,1996
KR_8349680492,100,False,693561,LOSE,2,4,0,3,3,1,6,0,0,333779,196215
KR_8349680492,200,True,693561,WIN,6,3,0,1,3,2,7,3,2,109407,86827
KR_8349604332,100,False,743738,LOSE,2,1,0,4,1,0,9,2,0,1163230,76055
KR_8349604332,200,True,743738,WIN,3,2,0,1,0,0,12,1,1,263523,59122
KR_8345760569,100,False,761101,LOSE,1,6,3,3,3,3,8,0,0,681646,451677
KR_8345760569,200,True,761101,WIN,6,4,0,3,6,0,8,3,2,83048,87360
KR_8355071433,100,True,1053698,LOSE,1,2,3,2,1,1,29,0,1,70799,55143
KR_8355071433,200,False,1053698,WIN,2,4,2,4,1,1,22,3,1,236518,152885
KR_8354437256,100,False,880613,LOSE,2,7,0,5,1,3,13,3,0,353126,364
KR_8354437256,200,True,880613,WIN,6,1,6,2,5,0,48,0,1,11984,108613
KR_8354051368,100,True,774991,LOSE,5,2,0,0,3,1,13,2,0,1002862,196215
KR_8354051368,200,False,774991,WIN,1,2,0,2,5,2,11,1,1,130586,68576
KR_8353996372,100,False,894793,WIN,3,1,2,1,0,3,15,0,0,148643,24178
KR_8353996372,200,True,894793,LOSE,3,2,2,1,2,1,55,3,1,56598,312349
KR_8353922904,100,True,906917,LOSE,2,5,3,5,2,2,15,0,2,22876,145590
KR_8353922904,200,False,906917,WIN,2,4,2,2,8,2,13,3,0,584216,37893
KR_8353691791,100,True,931554,WIN,0,1,2,3,1,1,52,2,1,62097,3549648
KR_8353691791,200,False,931554,LOSE,1,2,2,1,1,3,19,1,1,139959,166828
KR_8352837783,100,True,907088,LOSE,1,1,0,0,1,0,13,3,0,114989,223544
KR_8352837783,200,False,907088,WIN,0,2,0,2,1,1,9,0,2,183858,61447
KR_8352794228,100,True,710373,WIN,6,2,0,2,4,1,16,1,0,301447,8392
KR_8352794228,200,False,710373,LOSE,1,5,1,5,3,0,11,2,0,267373,144379
KR_8352720388,100,False,966141,LOSE,3,3,4,3,1,3,15,2,0,5031679,5225
KR_8352720388,200,True,966141,WIN,1,1,1,2,1,3,13,1,1,39444,167193
KR_8352654642,100,True,890499,WIN,1,2,1,3,3,1,14,3,1,129271,11921
KR_8352654642,200,False,890499,LOSE,2,0,2,2,3,4,9,0,1,227095,34804
KR_8352546382,100,False,770181,WIN,1,0,0,2,4,0,11,3,1,59324,42879
KR_8352546382,200,True,770181,LOSE,1,1,0,1,2,3,11,0,0,385612,140314
KR_8349438804,100,True,1031048,WIN,4,4,0,3,10,0,16,3,2,131388,16300
KR_8349438804,200,False,1031048,LOSE,5,2,0,5,6,2,17,0,0,138561,6452
KR_8349331960,100,True,866642,WIN,3,3,5,3,5,0,13,3,0,74279,46345
KR_8349331960,200,False,866642,LOSE,3,3,1,6,2,2,15,0,1,12142,168387
KR_8349272098,100,True,859088,WIN,0,3,5,2,1,4,19,0,1,4859,10025
KR_8349272098,200,False,859088,LOSE,4,5,1,2,5,2,51,3,0,3421704,1012338
KR_8347515639,100,False,742821,LOSE,2,4,0,4,2,2,7,2,0,51184,100727
KR_8347515639,200,True,742821,WIN,7,0,1,2,3,1,10,1,1,95080,94097
KR_8347487807,100,False,947197,WIN,2,3,0,3,8,2,13,2,0,33456,69768
KR_8347487807,200,True,947197,LOSE,6,2,1,3,2,1,22,1,2,46518,148142
KR_8355032870,100,False,932122,LOSE,1,3,1,6,3,5,9,1,0,594507,128439
KR_8355032870,200,True,932122,WIN,3,0,4,1,4,4,17,2,1,1351723,17795
KR_8354130641,100,True,921452,WIN,2,2,0,2,6,2,15,0,0,1351723,1746650
KR_8354130641,200,False,921452,LOSE,3,2,0,3,4,4,15,3,2,56057,1060682
KR_8354101680,100,False,866971,LOSE,2,2,0,3,2,4,13,1,1,341025,4673
KR_8354101680,200,True,866971,WIN,3,2,2,2,1,1,11,2,1,381211,39511
KR_8354067237,100,False,975324,WIN,2,2,1,4,3,4,27,3,0,1351723,122946
KR_8354067237,200,True,975324,LOSE,4,3,0,3,5,3,61,0,2,36319,85648
KR_8354013848,100,True,961053,LOSE,2,1,0,2,6,3,18,3,0,1351723,8789
KR_8354013848,200,False,961053,WIN,0,0,2,5,2,3,13,0,2,504161,9849
KR_8352810594,100,False,932146,LOSE,1,0,0,1,6,3,17,0,1,1351723,38412
KR_8352810594,200,True,932146,WIN,2,1,0,3,4,3,16,3,1,129271,29127
KR_8351196091,100,False,795849,LOSE,1,5,1,2,3,0,7,3,0,112058,19680
KR_8351196091,200,True,795849,WIN,5,2,0,2,3,0,8,0,1,504161,54219
KR_8349638350,100,False,770947,LOSE,0,2,2,3,3,0,11,3,2,509731,325645
KR_8349638350,200,True,770947,WIN,2,0,1,3,3,1,12,0,0,1351723,65255
KR_8348580915,100,True,839144,WIN,2,0,3,4,8,2,16,3,0,1351723,151766
KR_8348580915,200,False,839144,LOSE,5,6,0,3,1,4,44,0,1,204530,79599
KR_8346234872,100,False,928913,WIN,4,5,1,3,2,1,12,3,1,1082528,90494
KR_8346234872,200,True,928913,LOSE,2,1,1,5,3,3,18,0,1,1351723,3500
KR_8345105327,100,True,965925,LOSE,5,1,2,3,2,3,44,3,0,1351723,15190
KR_8345105327,200,False,965925,WIN,2,4,4,3,2,3,16,0,1,12951,910153
KR_8343483841,100,False,777235,LOSE,2,3,4,2,0,2,9,0,0,1351723,76853
KR_8343483841,200,True,777235,WIN,3,2,5,3,3,2,8,3,0,22186,191930
KR_8341832607,100,False,1037923,LOSE,4,3,0,4,3,5,62,2,0,70564,79599
KR_8341832607,200,True,1037923,WIN,4,2,0,2,5,1,63,1,2,1351723,42725
KR_8340257866,100,False,800182,WIN,4,2,1,3,3,4,16,0,1,1391375,172739
KR_8340257866,200,True,800182,LOSE,0,1,1,4,7,2,13,3,1,1163230,297768
KR_8339023557,100,False,854975,LOSE,1,4,1,2,2,3,15,3,0,685439,39896
KR_8339023557,200,True,854975,WIN,2,1,1,1,6,3,12,0,2,1351723,6776
KR_8338266072,100,True,770077,WIN,3,0,1,1,5,3,5,3,1,57174,39896
KR_8338266072,200,False,770077,LOSE,1,2,0,2,0,3,8,0,0,1351723,60345
KR_8354080458,100,False,737160,WIN,5,0,1,1,3,1,24,3,0,23264,18716
KR_8354080458,200,True,737160,LOSE,1,3,0,3,0,4,9,0,1,222084,79493
KR_8354024737,100,False,881242,LOSE,0,4,4,3,4,0,11,0,1,50145,348979
KR_8354024737,200,True,881242,WIN,2,3,0,4,6,0,12,3,0,385612,6335
KR_8349742695,100,True,648728,LOSE,0,4,1,3,6,0,2,0,1,509731,689966
KR_8349742695,200,False,648728,WIN,5,1,0,1,2,1,6,3,0,204530,5769
KR_8348575568,100,False,893139,LOSE,2,2,3,2,3,2,13,3,0,38559,69495
KR_8348575568,200,True,893139,WIN,2,3,0,3,2,3,13,0,1,174115,485305
KR_8347485274,100,False,983016,LOSE,1,1,2,4,4,3,53,0,1,1168539,46631
KR_8347485274,200,True,983016,WIN,3,0,4,2,2,1,17,3,1,564351,49679
KR_8345296881,100,False,863370,LOSE,1,3,1,3,6,4,16,0,0,160246,67428
KR_8345296881,200,True,863370,WIN,4,2,0,4,6,2,38,3,1,171271,59413
KR_8345284092,100,True,963530,WIN,5,0,0,1,2,4,22,3,0,16959,42511
KR_8345284092,200,False,963530,LOSE,1,3,0,3,6,2,24,0,2,346175,14121
KR_8345251535,100,True,852997,LOSE,1,3,1,1,3,2,14,2,0,346175,166828
KR_8345251535,200,False,852997,WIN,1,1,1,2,5,0,17,1,2,94501,408270
KR_8343513446,100,False,884854,LOSE,1,2,0,6,3,1,51,3,1,159234,374806
KR_8343513446,200,True,884854,WIN,4,2,0,0,5,0,15,0,1,1079305,49408
KR_8342914366,100,False,862962,LOSE,8,5,0,2,4,1,12,3,2,239654,57957
KR_8342914366,200,True,862962,WIN,4,5,1,6,3,2,13,0,0,69650,19024
KR_8351456433,100,True,862152,WIN,1,0,0,2,11,1,49,3,1,247777,417008
KR_8351456433,200,False,862152,LOSE,0,4,1,4,1,3,15,0,1,44335,268884
KR_8351424559,100,True,872751,WIN,1,1,0,1,3,0,18,2,0,385612,470726
KR_8351424559,200,False,872751,LOSE,2,2,1,0,0,2,50,1,2,111333,294125
KR_8351403253,100,True,829184,WIN,4,4,3,2,7,1,9,3,1,272196,150526
KR_8351403253,200,False,829184,LOSE,3,6,2,7,2,3,10,0,0,373746,69045
KR_8350369843,100,True,1147320,WIN,0,3,0,1,8,3,20,2,1,77096,423032
KR_8350369843,200,False,1147320,LOSE,3,1,1,2,3,7,25,1,2,385612,26962
KR_8349804117,100,True,745567,WIN,3,1,0,0,6,0,7,2,1,69650,423032
KR_8349804117,200,False,745567,LOSE,0,4,1,4,2,3,12,1,0,976542,507765
KR_8349758521,100,True,713124,LOSE,0,2,0,2,5,0,26,3,1,15956,66941
KR_8349758521,200,False,713124,WIN,2,0,0,2,4,0,13,0,1,17143,205273
KR_8348661008,100,False,653641,WIN,1,1,0,2,1,0,35,2,1,584216,3468394
KR_8348661008,200,True,653641,LOSE,2,0,0,2,2,2,6,1,0,131109,82436
KR_8348641552,100,False,861019,LOSE,1,2,0,1,6,3,13,3,0,66031,423032
KR_8348641552,200,True,861019,WIN,3,0,1,1,3,2,11,0,0,154874,45654
KR_8348626829,100,False,901741,LOSE,0,4,0,5,4,0,13,0,0,42520,4185
KR_8348626829,200,True,901741,WIN,6,0,1,0,0,3,17,3,1,57539,478490
KR_8348510592,100,True,976336,LOSE,4,5,1,4,2,3,25,1,0,180532,22458
KR_8348510592,200,False,976336,WIN,2,2,6,1,3,3,60,2,2,19121,66941
KR_8348476366,100,True,679480,WIN,1,0,0,0,1,1,7,0,0,167855,133807
KR_8348476366,200,False,679480,LOSE,0,2,1,1,1,1,37,3,0,5493,294125
KR_8348412886,100,False,1053352,LOSE,2,1,0,2,3,2,20,0,1,421715,97407
KR_8348412886,200,True,1053352,WIN,3,1,0,2,1,2,70,3,2,158176,184691
KR_8347461508,100,False,1014159,LOSE,1,1,0,3,1,2,29,3,1,154405,2498772
KR_8347461508,200,True,1014159,WIN,1,1,0,2,3,4,54,0,1,403380,294125
KR_8347424185,100,True,986794,LOSE,2,2,4,2,1,2,51,3,1,12927,66941
KR_8347424185,200,False,986794,WIN,1,3,1,1,4,4,26,0,1,672048,2498772
KR_8342067980,100,False,730563,LOSE,1,4,2,2,4,1,12,0,0,6852,207494
KR_8342067980,200,True,730563,WIN,6,3,0,2,2,1,13,3,1,205968,61447
KR_8342043006,100,True,789791,WIN,1,3,6,2,4,2,11,3,0,504161,58318
KR_8342043006,200,False,789791,LOSE,1,2,4,4,3,3,13,0,0,416696,10480
KR_8341847440,100,True,805896,WIN,2,0,0,0,1,2,14,3,0,252899,294432
KR_8341847440,200,False,805896,LOSE,0,1,2,3,1,4,7,0,1,1079305,551062
KR_8341655242,100,True,770651,WIN,5,0,0,2,6,1,34,0,1,403380,39202
KR_8341655242,200,False,770651,LOSE,1,3,3,3,3,4,8,3,0,29663,55369
KR_8340539047,100,True,706395,WIN,2,1,4,1,1,3,12,3,0,131109,76792
KR_8340539047,200,False,706395,LOSE,2,3,0,2,4,0,35,0,1,7975,18401
KR_8340465799,100,False,1029224,WIN,2,1,2,5,4,4,24,1,0,1046805,112193
KR_8340465799,200,True,1029224,LOSE,1,2,4,0,6,2,25,2,2,98260,298109
KR_8340442123,100,False,712758,LOSE,5,7,0,8,1,1,8,0,0,38559,373285
KR_8340442123,200,True,712758,WIN,9,3,3,3,6,0,12,3,1,156140,257241
KR_8340378649,100,True,765215,LOSE,1,4,0,2,0,2,19,3,0,70799,135803
KR_8340378649,200,False,765215,WIN,3,0,2,1,3,1,43,0,1,55848,205551
KR_8340325984,100,False,790650,LOSE,3,5,1,1,1,1,9,1,0,992401,1046805
KR_8340325984,200,True,790650,WIN,5,0,0,3,3,3,10,2,1,54681,6917
KR_8349902139,100,False,769747,WIN,3,3,1,4,0,3,14,3,0,143923,59534
KR_8349902139,200,True,769747,LOSE,5,4,3,0,2,1,9,0,1,1002862,63368
KR_8349642919,100,True,1102184,LOSE,3,3,1,9,7,3,93,2,0,55019,7655
KR_8349642919,200,False,1102184,WIN,7,3,5,4,6,4,23,1,2,3412,51760
KR_8348599936,100,True,791945,WIN,7,1,0,3,0,2,9,1,0,198171,42497
KR_8348599936,200,False,791945,LOSE,1,2,0,6,3,1,12,2,2,15677,55622
KR_8348540618,100,True,829005,LOSE,1,4,3,4,1,1,14,2,0,307512,34191
KR_8348540618,200,False,829005,WIN,3,2,1,2,3,2,18,1,1,904773,7967
KR_8348467544,100,True,880579,LOSE,2,3,2,2,7,3,56,1,0,77535,353035
KR_8348467544,200,False,880579,WIN,3,3,1,3,3,4,11,2,1,86252,221842
KR_8342886704,100,True,793585,WIN,5,1,0,3,2,0,11,3,1,525238,15951
KR_8342886704,200,False,793585,LOSE,1,3,1,2,3,1,47,0,0,56441,338269
KR_8340949933,100,True,880236,LOSE,3,1,3,3,2,1,47,3,0,138729,9614
KR_8340949933,200,False,880236,WIN,2,2,0,3,3,2,42,0,1,10302,109086
KR_8340541466,100,True,736024,LOSE,2,3,3,3,4,1,7,3,2,86252,15935
KR_8340541466,200,False,736024,WIN,4,3,0,4,2,3,10,0,0,733229,341251
KR_8355217112,100,False,937503,LOSE,2,3,1,3,1,3,15,2,0,171271,43200
KR_8355217112,200,True,937503,WIN,2,2,1,3,6,1,19,1,2,122056,22666
KR_8355198029,100,True,773819,LOSE,0,4,2,4,5,2,13,3,1,23481,910153
KR_8355198029,200,False,773819,WIN,5,3,2,3,5,2,8,0,0,111277,20562
KR_8351283565,100,True,740829,WIN,2,3,3,1,1,2,37,3,0,486358,205551
KR_8351283565,200,False,740829,LOSE,2,4,2,0,3,2,11,0,0,121406,1303297
KR_8351237396,100,True,882219,WIN,4,2,4,2,4,0,13,0,2,2848,152288
KR_8351237396,200,False,882219,LOSE,4,7,0,4,1,1,14,3,0,15117,479063
KR_8345884213,100,True,897604,WIN,5,3,0,1,2,1,17,3,1,714440,102831
KR_8345884213,200,False,897604,LOSE,0,3,1,3,2,3,11,0,1,125077,10574
KR_8345845376,100,False,799899,WIN,4,1,0,4,4,4,16,3,0,224576,48233
KR_8345845376,200,True,799899,LOSE,1,3,3,2,8,0,12,0,2,27012,76792
KR_8341987008,100,False,1036063,LOSE,6,3,4,5,4,3,12,0,0,94093,75043
KR_8341987008,200,True,1036063,WIN,2,4,2,5,4,1,16,3,2,20032,152137
KR_8341893488,100,True,966769,WIN,2,1,3,2,3,1,47,3,0,16959,66941
KR_8341893488,200,False,966769,LOSE,1,1,1,1,1,4,19,0,1,108247,59646
KR_8341849449,100,False,1049929,LOSE,5,4,2,7,2,5,64,0,0,414517,5607
KR_8341849449,200,True,1049929,WIN,5,4,3,1,4,4,25,3,1,78840,58714
KR_8340475076,100,False,863796,LOSE,0,3,2,6,2,3,14,1,1,504161,6333
KR_8340475076,200,True,863796,WIN,2,0,4,4,1,3,12,2,1,53826,9849
KR_8340431177,100,False,865463,LOSE,0,2,1,1,1,2,29,3,0,17222,6684
KR_8340431177,200,True,865463,WIN,3,0,1,1,1,1,14,0,2,68660,16221
KR_8340255188,100,True,979368,LOSE,3,1,0,3,5,0,53,0,2,125594,52913
KR_8340255188,200,False,979368,WIN,1,3,2,0,1,3,60,3,0,281062,62698
KR_8337955228,100,True,1005167,LOSE,0,2,0,1,6,1,72,3,1,15956,89912
KR_8337955228,200,False,1005167,WIN,2,0,0,3,3,4,59,0,1,10132,85648
KR_8355140824,100,False,852279,LOSE,0,4,0,7,5,3,13,2,0,15677,59815
KR_8355140824,200,True,852279,WIN,5,2,4,2,8,0,13,1,1,53470,33648
KR_8355035414,100,False,1019438,WIN,6,0,2,6,1,4,15,0,1,385612,39066
KR_8355035414,200,True,1019438,LOSE,4,2,2,3,2,2,19,3,1,2504228,22091
KR_8352929454,100,True,960805,LOSE,3,5,1,4,2,1,14,3,0,79338,48948
KR_8352929454,200,False,960805,WIN,5,1,3,5,2,3,13,0,2,1369,166828
KR_8349908196,100,True,957966,LOSE,2,5,7,3,10,3,19,0,1,103114,645187
KR_8349908196,200,False,957966,WIN,7,5,0,8,4,2,17,3,0,8293,2010
KR_8348579031,100,True,602971,WIN,7,0,1,0,0,1,5,3,1,247301,18653
KR_8348579031,200,False,602971,LOSE,1,4,0,3,0,2,6,0,0,16933,95601
KR_8346286404,100,True,676661,WIN,3,1,3,3,3,0,43,2,1,32640,47862
KR_8346286404,200,False,676661,LOSE,3,5,0,5,4,1,10,1,0,24898,226906
KR_8346256109,100,False,869574,LOSE,2,1,0,1,4,0,39,2,0,227095,85648
KR_8346256109,200,True,869574,WIN,0,1,1,2,2,0,11,1,1,52393,622934
KR_8346189053,100,True,827286,WIN,2,0,0,0,5,1,18,2,2,10867,64571
KR_8346189053,200,False,827286,LOSE,0,2,1,2,1,2,17,1,0,154405,166828
KR_8343591251,100,False,1032836,LOSE,1,4,1,5,0,4,22,0,0,183295,4100
KR_8343591251,200,True,1032836,WIN,5,1,2,2,4,3,65,3,2,312630,374806
KR_8343533006,100,True,618876,LOSE,1,3,1,4,2,2,8,3,0,207286,79493
KR_8343533006,200,False,618876,WIN,5,2,3,2,0,3,9,0,0,63979,92503
KR_8353065679,100,True,888254,WIN,7,1,1,1,7,0,13,0,1,58275,131136
KR_8353065679,200,False,888254,LOSE,1,4,2,5,0,4,12,3,0,2743861,195763
KR_8348642396,100,True,762406,WIN,9,1,0,0,6,1,41,0,1,383007,334669
KR_8348642396,200,False,762406,LOSE,1,4,0,3,1,3,10,3,1,315560,48277
KR_8347590170,100,False,910414,WIN,4,1,1,1,2,2,18,3,0,2887,703697
KR_8347590170,200,True,910414,LOSE,0,4,2,1,4,1,54,0,2,7691,237202
KR_8347574799,100,False,864495,LOSE,3,4,2,2,6,2,24,3,0,742841,1082604
KR_8347574799,200,True,864495,WIN,2,4,2,2,4,3,19,0,1,69718,15055
KR_8347564577,100,False,868464,WIN,1,1,9,0,1,2,11,0,0,9342,40965
KR_8347564577,200,True,868464,LOSE,0,5,1,5,2,1,14,3,1,247777,291931
KR_8346543734,100,True,957750,LOSE,2,3,1,3,3,3,20,2,2,339098,68516
KR_8346543734,200,False,957750,WIN,1,3,4,3,3,5,14,1,0,449689,12385
KR_8346508721,100,True,906937,LOSE,3,3,2,2,1,0,17,3,0,14428,48233
KR_8346508721,200,False,906937,WIN,1,3,2,1,1,1,18,0,2,1778151,227428
KR_8346471866,100,False,1133518,LOSE,3,6,3,8,4,3,22,3,1,72580,55246
KR_8346471866,200,True,1133518,WIN,8,4,0,2,9,3,25,0,1,128407,225881
KR_8346467348,100,False,1025103,LOSE,5,5,0,7,1,4,54,1,1,222656,58334
KR_8346467348,200,True,1025103,WIN,2,2,2,3,8,2,24,2,1,15555,256502
KR_8342166936,100,False,882151,WIN,3,2,0,5,3,4,12,3,0,129845,7312
KR_8342166936,200,True,882151,LOSE,6,2,1,2,5,0,7,0,2,129271,14819
KR_8341593941,100,False,627519,LOSE,0,4,0,0,0,3,3,0,0,1864,1442383
KR_8341593941,200,True,627519,WIN,3,0,1,0,2,0,6,3,0,425361,71475
KR_8341515279,100,False,777700,LOSE,0,4,0,4,3,2,20,0,1,959551,193953
KR_8341515279,200,True,777700,WIN,5,1,2,0,2,2,34,3,1,94093,47160
KR_8341422869,100,True,965977,LOSE,3,2,0,3,3,1,51,1,1,541428,47160
KR_8341422869,200,False,965977,WIN,1,4,2,2,4,0,22,2,1,268276,14362
KR_8341364350,100,False,850408,WIN,3,4,2,3,3,1,18,3,0,22549,56920
KR_8341364350,200,True,850408,LOSE,2,5,2,1,4,2,51,0,1,5363,374806
KR_8341302626,100,True,916735,LOSE,3,2,0,2,2,3,17,3,0,714440,10071
KR_8341302626,200,False,916735,WIN,4,1,0,3,1,3,12,0,1,319813,566495
KR_8341246264,100,True,1135168,LOSE,6,0,0,6,2,5,62,0,2,38546,337025
KR_8341246264,200,False,1135168,WIN,2,2,4,3,5,5,17,3,0,74492,8792
KR_8340610199,100,True,1063049,LOSE,2,0,1,5,3,2,24,1,0,131109,55622
KR_8340610199,200,False,1063049,WIN,1,1,2,3,7,3,56,2,3,1199269,47833
KR_8355214851,100,True,859790,LOSE,1,2,1,2,3,1,20,3,1,122056,44443
KR_8355214851,200,False,859790,WIN,0,1,3,2,2,2,18,0,1,81181,645187
KR_8353731430,100,False,960899,WIN,0,1,3,2,2,0,58,0,0,943978,20768
KR_8353731430,200,True,960899,LOSE,2,0,0,3,2,5,11,3,1,95857,1479269
KR_8353640897,100,True,858697,WIN,2,2,0,5,4,3,11,0,1,39468,62181
KR_8353640897,200,False,858697,LOSE,3,1,3,1,5,2,22,3,1,122738,3915
KR_8353473149,100,False,889536,LOSE,12,3,1,8,7,4,13,0,1,280055,3507300
KR_8353473149,200,True,889536,WIN,7,7,3,6,6,3,54,3,0,317965,14036
KR_8349601724,100,False,796783,WIN,5,0,2,1,4,3,8,0,0,195972,42141
KR_8349601724,200,True,796783,LOSE,0,4,0,4,2,1,12,3,1,75100,15350
KR_8349229382,100,False,775006,LOSE,2,4,3,4,3,4,11,3,0,174997,196629
KR_8349229382,200,True,775006,WIN,7,2,1,3,4,2,12,0,2,385612,15350
KR_8351465120,100,True,904790,WIN,2,5,7,3,11,1,14,2,1,13463,24184
KR_8351465120,200,False,904790,LOSE,4,6,1,6,1,3,14,1,0,138676,17993
KR_8351420264,100,False,765062,LOSE,0,4,2,2,1,2,10,0,0,198171,75002
KR_8351420264,200,True,765062,WIN,1,3,3,1,6,0,15,3,1,78372,90757
KR_8351380591,100,False,876915,LOSE,0,6,4,1,0,2,15,3,0,94488,131255
KR_8351380591,200,True,876915,WIN,5,2,2,2,3,3,13,0,1,307512,60778
KR_8351318911,100,True,793097,WIN,2,6,2,3,4,2,13,3,0,45400,7255
KR_8351318911,200,False,793097,LOSE,6,2,2,4,3,3,11,0,1,564006,125595
KR_8351290306,100,False,834742,WIN,5,2,1,3,1,2,42,0,1,379232,36231
KR_8351290306,200,True,834742,LOSE,5,3,1,2,1,0,49,3,1,19623,59413
KR_8351232618,100,False,1062859,LOSE,1,2,1,5,3,5,28,1,0,685439,427479
KR_8351232618,200,True,1062859,WIN,2,5,4,1,4,0,17,2,2,18981,34916
KR_8350386710,100,True,676029,LOSE,1,0,0,1,3,0,33,3,1,379232,171436
KR_8350386710,200,False,676029,WIN,1,0,0,1,0,2,7,0,0,148643,360268
KR_8349897979,100,True,873114,WIN,3,1,4,1,1,4,16,0,1,7591,397029
KR_8349897979,200,False,873114,LOSE,2,5,1,2,4,4,12,3,0,4810616,11757
KR_8349873556,100,True,957887,LOSE,0,3,0,5,7,2,16,2,0,99221,152885
KR_8349873556,200,False,957887,WIN,4,2,0,1,0,3,15,1,1,8293,400026
KR_8349838449,100,False,856921,LOSE,0,3,0,7,3,4,9,3,0,3964,50383
KR_8349838449,200,True,856921,WIN,8,0,3,0,4,0,7,0,1,33257,152885
KR_8349323738,100,True,799037,WIN,6,2,1,5,7,0,7,3,1,15055,317058
KR_8349323738,200,False,799037,LOSE,3,5,1,5,4,3,49,0,0,51420,23976
KR_8349293371,100,True,785376,WIN,7,3,3,0,6,1,9,3,2,104641,152885
KR_8349293371,200,False,785376,LOSE,2,4,1,5,1,5,10,0,0,146044,316523
KR_8349170476,100,False,802091,LOSE,1,6,3,4,2,4,7,0,0,1116,107189
KR_8349170476,200,True,802091,WIN,7,3,0,4,7,1,8,3,2,174997,11045
KR_8349126608,100,True,1037892,WIN,2,3,5,2,1,2,19,2,2,331583,645187
KR_8349126608,200,False,1037892,LOSE,6,5,1,4,1,0,19,1,0,90855,397832
KR_8348926294,100,True,767918,WIN,3,1,6,4,3,4,9,0,0,250760,54929
KR_8348926294,200,False,767918,LOSE,2,6,0,2,6,3,11,3,1,1918,90494
KR_8354028411,100,False,987214,LOSE,4,5,2,5,4,5,20,0,0,1101363,78062
KR_8354028411,200,True,987214,WIN,5,5,1,2,9,2,23,3,1,107151,196215
KR_8354009144,100,True,648181,WIN,3,1,6,1,2,0,8,3,1,126056,645187
KR_8354009144,200,False,648181,LOSE,2,6,1,3,0,1,10,0,0,156704,114885
KR_8353923492,100,True,908947,LOSE,4,5,0,6,8,5,12,1,0,77331,104281
KR_8353923492,200,False,908947,WIN,5,4,2,4,7,1,49,2,1,510836,28019
KR_8353867179,100,False,877588,LOSE,1,5,1,2,3,1,50,3,1,145007,417008
KR_8353867179,200,True,877588,WIN,4,3,2,1,3,2,11,0,1,594507,75298
KR_8355115742,100,False,976699,WIN,2,5,0,2,7,1,25,3,0,291758,113006
KR_8355115742,200,True,976699,LOSE,7,3,0,4,2,4,23,0,1,385612,24144
KR_8355161542,100,True,854667,WIN,2,2,4,3,6,2,17,3,1,108981,1156
KR_8355161542,200,False,854667,LOSE,2,4,0,2,0,4,14,0,0,242423,61380
KR_8355132358,100,False,868477,WIN,5,2,0,3,3,2,49,3,1,62097,85648
KR_8355132358,200,True,868477,LOSE,2,3,0,4,3,1,14,0,1,59832,17692
KR_8355038810,100,True,780801,WIN,4,2,3,1,6,0,45,1,2,5493,307569
KR_8355038810,200,False,780801,LOSE,2,5,0,4,0,3,13,2,0,27380,148142
KR_8354999554,100,False,959663,LOSE,1,6,0,0,4,0,14,2,0,426005,645187
KR_8354999554,200,True,959663,WIN,3,2,1,2,3,1,60,1,2,3155,332957
KR_8354752377,100,False,1129951,LOSE,2,3,1,3,4,4,31,2,0,84998,436034
KR_8354752377,200,True,1129951,WIN,1,1,0,2,6,5,19,1,2,86763,15596
KR_8354093586,100,True,908015,LOSE,0,4,3,2,6,1,50,1,0,564006,59413
KR_8354093586,200,False,908015,WIN,4,2,1,3,1,1,14,2,1,3615,3654
KR_8353991210,100,True,780218,WIN,5,3,2,6,2,4,42,0,0,440179,167803
KR_8353991210,200,False,780218,LOSE,0,5,6,3,4,3,14,3,2,94488,462921
KR_8353855200,100,True,806829,LOSE,2,3,0,5,3,0,12,3,0,187138,87581
KR_8353855200,200,False,806829,WIN,4,2,1,0,4,1,27,0,1,403380,14293
KR_8353784896,100,True,876915,LOSE,1,6,1,4,5,2,16,2,2,34573,266517
KR_8353784896,200,False,876915,WIN,6,0,1,3,2,2,14,1,0,1557498,719404
KR_8353661796,100,True,930455,LOSE,1,0,9,7,3,2,14,3,1,16378,127733
